Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,MA_20,MA_50,MA_200,BB_Upper,BB_Lower,RSI
2024-04-30,437.13287353515625,445.50575442010125,435.58789431558165,445.50575442010125,355652,-0.010156900549030956,-0.010208833816701589,435.0371826171875,420.93041137695315,,449.34136079398775,420.7330044403873,53.595314343933914
2024-05-02,438.877197265625,440.57171603333853,433.6940188577872,439.4752645024041,523690,0.003990374176991329,0.003982433750461133,435.6028457641602,421.2254541015625,,449.55307281233337,421.652618715987,52.92617600942334
2024-05-03,450.4895935058594,454.77568643785224,438.7775621291037,442.56527074719213,1518217,0.026459329198655457,0.026115335843074627,436.81641082763673,421.60322937011716,,451.531119365598,422.1017022896755,63.43450605214279
2024-05-06,459.9090576171875,468.979658585417,453.03135988750694,454.0281285561263,1927228,0.02090939335140396,0.02069379219997332,438.69781188964845,422.1464685058594,,455.1114288370048,422.2841949422921,70.06026507775319
2024-05-07,452.0345764160156,461.4041955104157,446.7517148129182,459.90904255644875,832631,-0.017121822392387687,-0.017270095703420685,440.0982727050781,422.55115661621096,,456.0128144695216,424.18373094063463,61.26759321074454
2024-05-08,461.2546691894531,465.59061867891654,446.5523323541329,451.0876173120191,2260121,0.020396875050000762,0.02019164480533083,441.3890869140625,422.93989624023436,,459.7170900521821,423.0610837759429,63.17709416464109
2024-05-09,450.6391296386719,463.6968055268644,445.65528620187825,460.5569598265114,1135963,-0.023014486919851862,-0.023283455012290524,442.27870483398436,423.06648681640627,,460.5881116935814,423.9692979743873,59.14531942360699
2024-05-10,440.17303466796875,452.5329596404344,436.88367992581146,452.5329596404344,707452,-0.023225002629254532,-0.023498952980533082,442.5154373168945,422.96282287597654,,460.57315955505356,424.4577150787355,56.168828156581554
2024-05-13,444.8578186035156,447.54910601887616,432.5975768645707,440.57172574686695,572434,0.010643050724542302,0.010586812141657404,443.13841705322267,423.11632446289065,,460.5755401640184,425.70129394242696,52.87955578796483
2024-05-14,443.51220703125,448.3465104746804,441.5186698029607,445.55557052266096,296108,-0.003024812683948608,-0.003029396675980423,443.81123504638674,423.4153546142578,,460.12516451215373,427.49730558061975,49.638994024436485
2024-05-15,442.2662658691406,447.15042621117044,441.0203050462266,445.15688889450803,157640,-0.002809260133896596,-0.0028132135109254592,444.1999755859375,423.7074084472656,,459.93924358454285,428.4607075873322,46.05757517815259
2024-05-16,447.39959716796875,450.0410279035434,437.03320969650827,442.266244904689,1185784,0.01160687959941975,0.011540036501718476,444.58622283935546,424.2526409912109,,460.23679493701013,428.9356507417008,52.5031229643254
2024-05-17,449.0941162109375,452.53298032149564,444.70834010659286,447.3996277078093,380178,0.00378748450757449,0.003780330047374809,445.3088806152344,425.10089111328125,,460.3487232197417,430.26903801072706,54.35868419728195
2024-05-21,460.5569152832031,466.4877005669711,445.6552430998029,452.6326232364883,1384604,0.025524269097485952,0.0252039638743439,446.89623260498047,426.3458538818359,,461.29160302831656,432.5008621816444,60.405251828693515
2024-05-22,468.1822204589844,477.9007142440411,461.00547441935714,465.4909330893833,4225384,0.01655670542063703,0.016421137498995007,448.3091506958008,428.02640625,,465.16069633998694,431.4576050516146,66.49022847497821
2024-05-23,467.4346618652344,474.4618685490579,459.6100220249076,473.4650999176523,1117028,-0.001596725721487502,-0.001598001846597762,449.4753707885742,429.7378582763672,,468.22486854321755,430.72587303393084,65.32909430388062
2024-05-24,460.5071105957031,477.65154333092124,458.51357332039703,470.97318129106,2374758,-0.014820362790144426,-0.014931281636062152,450.07343139648435,431.356611328125,,469.45065214255976,430.69621065040894,55.66197661205247
2024-05-27,453.4798889160156,463.19838281270137,450.5394093643047,462.251440470567,1475580,-0.015259746305756772,-0.015377374418745907,450.5767990112305,432.50488830566405,,469.74740756079046,431.4061904616705,46.265187285777145
2024-05-28,462.9990539550781,463.4974382973333,449.74204261867635,456.37054828687724,1601149,0.020991371991857966,0.020774088600160303,451.62091674804685,433.5375408935547,,471.1232437087308,432.1185897873629,56.25002174471221
2024-05-29,461.4540710449219,463.49743466456636,458.1647161604389,462.5504922541169,956451,-0.003336902952519094,-0.0033424828296398914,452.61270294189455,434.6070745849609,,471.99030978627184,433.23509609751727,50.124563247017264
2024-05-30,455.7226257324219,472.6676922910444,452.8319723960737,463.4974088093806,1923350,-0.012420402532199226,-0.012498180424586718,453.5421905517578,436.0354443359375,,471.52670365718166,435.55767744633397,53.3819489166865
2024-05-31,473.5647888183594,483.333109361358,449.6423413638665,458.5135762111146,2379563,0.039151365498393265,0.03840438533529179,455.27657012939454,437.4867401123047,,473.98223402348077,436.5709062353083,70.22948719892354
2024-06-03,457.8656921386719,487.41987695838844,455.9718377598455,487.41987695838844,1476514,-0.03315089518977954,-0.033712840368758976,455.64537506103517,438.8921838378906,,474.244197373472,437.04655274859834,56.952610119993295
2024-06-04,437.9302978515625,461.90257091674084,404.6880583992591,460.50710093708796,1061126,-0.043539829756608195,-0.04451613211532617,454.5464370727539,439.65172119140624,,474.62309849971933,434.4697756457885,47.511109030700325
2024-06-05,441.81768798828125,447.34974162630186,420.08814437889106,440.27270880475163,2323667,0.008876732566323486,0.008837565985988297,454.0355926513672,440.5129296875,,474.88637052700483,433.1848147757296,49.80458878029312
2024-06-06,444.8578186035156,453.57954394352714,443.06364727258455,449.94134459977226,1305847,0.006880961758405135,0.006857395982750703,453.2157501220703,441.43394348144534,,474.16058790106484,432.27091234307574,48.87217250971102
2024-06-07,464.2947998046875,466.4378766210528,445.9044374616293,445.9542637238391,1576892,0.04369256959940104,0.04276497253080138,453.8985336303711,442.71479064941406,,475.3733271428404,432.4237401179018,55.82726813697664
2024-06-10,459.5103454589844,471.17255077596326,452.6824741552477,470.47480055670417,2075818,-0.010304776938522164,-0.010358238744188513,454.8653991699219,443.8371520996094,,475.46150827470507,434.2692900651387,49.57713954271786
2024-06-11,467.8333740234375,472.4185159174412,459.7595418390561,462.5006556386386,2665188,0.018112820846589717,0.01795073796655418,456.014176940918,444.99938537597654,,476.8219261015818,435.20642778025416,49.85984087261349
